finance_id,model_id,year,country,units_sold,total_revenue,profit,min_price,max_price,revenue_per_unit,average_profit_margin_pct,tax_rate_pct,import_duty_usd,local_manufacturing_cost_usd,marketing_expense_usd,r_and_d_expense_usd,warranty_cost_usd,dealer_commission_pct,currency,exchange_rate_to_usd,net_profit_usd,gross_margin_usd,operating_expense_usd,net_revenue_usd,tax_paid_usd,interest_expense_usd,cash_flow_usd,capital_expenditure_usd,depreciation_usd,amortization_usd,ebitda_usd,ebit_usd,net_income_usd,dividend_usd,shares_outstanding
72,2,2016,India,3166,82585675.78108698,8638461.6867017,8469.09,63698.8,26085.178705333852,10.46,10.39,1410.46,19787.14,14363.16,4600.8,3163.1,4.91,JPY,0.7611,57809.97304676287,82564478.18108699,95498.3,82490177.48108698,8580651.713654937,8349.11,37749.75,52479.83,2071.54,5232.06,82497481.081087,82489131.971087,73908480.25743206,4985.77,3308076
73,2,2017,India,4943,144144933.13423383,24504638.632819753,14369.39,72959.08,29161.42689343189,17.0,6.26,1239.23,19985.47,6778.8,6246.43,617.53,4.38,EUR,0.6354,15481165.818616716,144123708.43423384,57229.19,144087703.94423383,9023472.814203037,3958.23,31874.31,21873.65,3667.09,6222.49,144097593.52423385,144093635.29423386,135070162.48003083,4660.48,3494331
74,2,2018,India,5397,134628428.41503248,22254079.217004873,6793.94,44789.05,24945.048807676947,16.53,10.35,801.23,3998.85,1247.55,15952.19,5829.72,4.16,EUR,0.5009,8320036.876049012,134623628.3350325,68210.42,134560217.9950325,13934042.34095586,13892.52,54271.3,19387.92,3256.78,688.63,134564163.4050325,134550270.88503247,120616228.54407662,1559.79,4122206
75,2,2019,India,4160,209518146.08999342,37503748.15010882,14860.38,22677.6,50364.93896394072,17.9,10.84,1085.65,3653.34,7391.19,5063.76,5215.76,11.57,INR,0.7765,14791981.113953535,209513407.0999934,50991.89,209467154.19999343,22711767.036155287,9173.75,90243.7,41126.55,8986.42,3917.86,209480058.47999343,209470884.72999343,186759117.69383815,2042.75,1834552
76,2,2020,India,1439,30787110.428520992,8069301.6433153525,15806.44,51943.04,21394.795294316187,26.21,19.79,989.58,16477.82,11933.67,3500.6,4691.85,7.43,USD,0.6168,1976532.4895110475,30769643.028520994,31617.38,30755493.048520993,6092769.153804305,1725.4,18788.33,11998.52,4383.68,7695.17,30767571.898520995,30765846.498520996,24673077.34471669,4254.1,2509854
77,2,2021,India,2407,21860695.21606301,2100812.810263655,18694.96,48844.84,9082.13345079477,9.61,10.6,1072.31,7469.24,12786.27,3453.72,4996.7,8.74,EUR,0.8156,-216420.88263902394,21852153.666063014,77861.09,21782834.12606301,2317233.692902679,8799.88,51396.7,10398.2,2999.46,7906.31,21793739.89606301,21784940.016063012,19467706.32316033,3803.88,2908700
78,2,2022,India,3819,61000431.63787322,3574625.2939793705,15643.61,59202.04,15972.880764041167,5.86,13.86,259.47,24368.44,6440.35,9528.9,999.17,4.65,GBP,0.8905,-4880034.531029858,60975803.72787322,29732.66,60970698.97787322,8454659.825009229,14840.49,96276.97,58881.84,9003.94,4864.54,60984567.45787322,60969726.967873216,52515067.14286399,1459.27,4787082
79,2,2023,India,5505,217536373.16586348,51425598.61641013,10385.56,72607.93,39516.14408099246,23.64,17.39,1328.61,10978.23,11533.56,18014.37,7395.67,10.56,INR,1.227,13596023.322866462,217524066.32586348,73717.81,217462655.35586348,37829575.29354367,8719.07,20195.74,53173.43,1401.71,3984.6,217468041.66586348,217459322.5958635,179629747.30231982,3366.63,2708190
80,2,2024,India,811,11085408.565912286,1462165.3898438304,16001.16,41379.22,13668.814507906642,13.19,13.6,223.74,19651.8,2773.46,19543.98,1982.62,6.15,JPY,1.017,-45450.17512024054,11065533.025912285,99353.63,10986054.935912285,1507615.564964071,5064.84,103410.81,22788.14,10662.16,5110.23,11001827.325912286,10996762.485912286,9489146.920948215,4022.26,3534955
81,2,2015,USA,3580,39035180.20597657,7838264.1853600945,4053.68,39556.4,10903.681621781165,20.08,9.6,803.44,15038.46,7844.23,11566.43,4597.71,3.91,USD,0.9858,4090886.885586344,39019338.30597657,47590.29,38987589.91597657,3747377.2997737504,7339.41,61171.65,21701.69,2469.2,6521.77,38996580.885976575,38989241.47597658,35241864.176202826,3884.87,4742248
82,2,2016,USA,6817,224634187.72079557,45241325.40696823,7958.05,26191.22,32952.05922264861,20.14,11.61,925.11,11353.92,14245.68,19040.29,1926.93,8.67,EUR,1.2096,19161296.212583862,224621908.69079557,61559.5,224572628.22079557,26080029.194384366,1036.85,48597.74,22517.86,5700.88,6334.81,224584663.91079557,224583627.06079558,198503597.8664112,2967.88,1985571
83,2,2017,USA,149,7990968.255137473,1685295.205008493,8159.29,26962.63,53630.65943045284,21.09,12.83,229.82,4678.85,1735.59,2458.81,4098.8,11.38,EUR,0.8929,660053.9778743552,7986059.585137473,61730.74,7929237.515137473,1025241.2271341379,3859.82,22417.93,28036.36,5508.19,819.63,7935565.335137473,7931705.515137473,6906464.288003335,3468.82,4940894
84,2,2018,USA,3840,49016515.57748499,5024192.846692211,17567.11,61508.54,12764.717598303383,10.25,19.96,543.29,15235.92,1453.0,17797.85,579.62,7.35,EUR,1.161,-4759503.662573793,49000736.36748499,52579.33,48963936.24748499,9783696.509266004,10680.58,95054.23,55741.46,8186.04,673.08,48972795.36748499,48962114.78748499,39178418.278218985,1877.16,4192361
85,2,2019,USA,1327,15179162.56147687,2448398.921166219,5780.24,37477.43,11438.705773531929,16.13,17.32,496.78,23462.85,7195.57,9528.49,6136.14,5.22,EUR,1.2184,-180632.03448157478,15155202.93147687,37891.5,15141271.06147687,2629030.9556477936,1571.88,109172.71,37941.42,6757.04,4672.15,15152700.251476869,15151128.371476868,12522097.415829074,1938.3,2664765
86,2,2020,USA,1902,126494432.40128013,28878678.91721225,5043.42,25585.19,66506.0107262251,22.83,14.73,1277.08,5667.18,6932.04,7888.63,6804.74,5.13,EUR,1.4202,10246049.02450369,126487488.14128013,10884.13,126483548.27128014,18632629.892708562,3620.79,32778.55,56926.42,9931.53,1676.09,126495155.89128014,126491535.10128014,107858905.20857158,1005.42,4276431
87,2,2021,USA,3908,26358714.866082292,6990331.1824850235,8724.87,56486.41,6744.809331136717,26.52,6.73,557.59,12760.62,2011.76,7081.46,7614.62,7.8,USD,1.3852,5216389.671997685,26345396.65608229,11160.4,26347554.466082294,1773941.5104873383,9303.17,40825.81,15149.48,9183.26,1667.61,26358405.336082295,26349102.166082293,24575160.655594956,2689.84,2287312
88,2,2022,USA,5195,183933889.14240095,35646387.7157973,13501.24,29983.45,35405.94593693955,19.38,19.96,1021.06,21800.81,2544.14,8813.14,6639.74,9.5,INR,0.8927,-1066816.5570259392,183911067.27240095,60384.29,183873504.85240096,36713204.27282324,4751.53,115992.38,25014.99,4260.41,5739.2,183883504.46240094,183878752.93240094,147165548.6595777,2094.78,2136452
89,2,2023,USA,6103,92117735.4795706,15484991.334115814,17737.46,39522.32,15093.844908990759,16.81,7.57,1260.75,14986.12,3795.59,11393.88,6894.24,9.54,EUR,1.4029,8511678.75831232,92101488.6095706,32122.41,92085613.0695706,6973312.575803494,1227.2,87759.74,56483.1,11769.72,2135.17,92099517.9595706,92098290.7595706,85124978.18376711,1899.87,4920317
90,2,2024,USA,2049,97682080.65286738,6046520.792412491,11671.21,61860.03,47673.05058705094,6.19,7.0,1273.99,14595.36,13403.85,9316.75,6331.04,4.9,GBP,1.448,-791224.8532882268,97666211.30286738,79474.11,97602606.54286738,6837745.645700717,9454.1,102890.41,41364.86,3493.23,2905.26,97609005.03286739,97599550.9328674,90761805.28716667,3749.83,3005617
91,2,2015,UK,1319,31309090.84819515,9004494.527940925,12039.9,57137.22,23736.99078710777,28.76,19.67,1237.76,16960.41,6301.92,15968.5,3019.65,8.85,AUD,1.2651,2845996.3581009386,31290892.67819515,27284.98,31281805.86819515,6158498.169839987,12973.79,47350.35,31473.76,10530.45,2541.99,31294878.308195148,31281904.51819515,25123406.348355163,3937.34,4838999
92,2,2016,UK,5898,175265147.02773258,18735844.21726461,17687.21,22430.96,29716.030353972972,10.69,8.14,765.65,14974.22,5155.52,17474.8,4727.04,3.91,EUR,0.7929,4469261.24920718,175249407.15773258,37602.85,175227544.1777326,14266582.968057431,7436.12,57534.41,18468.9,10424.08,2751.68,175240719.9377326,175233283.8177326,160966700.84967518,3340.04,4526732
93,2,2017,UK,6532,225243943.99610025,30115115.3122786,16458.72,24042.2,34483.151254761215,13.37,17.35,1183.04,18497.1,11227.46,15924.32,4187.67,8.29,USD,1.3117,-8964708.971044801,225224263.85610026,67192.85,225176751.14610025,39079824.2833234,14356.59,42733.92,34459.19,10753.87,6029.4,225193534.41610026,225179177.82610026,186099353.54277685,2273.47,3498158
94,2,2018,UK,3287,199060677.11356756,52970046.17992033,15126.83,27062.61,60559.98695271298,26.61,12.57,230.89,7568.27,12619.51,17368.76,4532.65,9.22,AUD,0.8208,27948119.066744886,199052877.95356756,30002.56,199030674.55356756,25021927.113175444,9200.13,29350.31,53065.83,6022.91,2301.95,199038999.41356754,199029799.28356755,174007872.1703921,3465.03,3412278
95,2,2019,UK,6657,314853039.3555208,31359362.71980987,4818.58,53733.38,47296.53588035463,9.96,11.43,1403.4,8132.97,4200.75,18031.87,1982.36,3.34,EUR,1.0982,-4628339.678526152,314843502.9855208,32185.65,314820853.7055208,35987702.39833602,11510.34,38961.39,25265.23,11160.01,3942.16,314835955.8755208,314824445.53552085,278836743.13718486,2208.49,2987851
96,2,2020,UK,5510,285848906.2652523,37474791.61137457,9284.07,20648.12,51878.20440385704,13.11,18.79,747.3,14222.36,11962.2,16238.46,3255.74,4.89,EUR,0.8487,-16236217.875866331,285833936.60525227,83392.69,285765513.5752523,53711009.4872409,9324.4,93295.57,55008.24,2268.28,6863.93,285774645.7852523,285765321.3852523,232054311.8980114,4589.75,2166737
97,2,2021,UK,6176,117347813.47123818,32751774.739822578,10397.8,56002.79,19000.61746619789,27.91,18.61,484.48,8839.73,8164.17,15044.66,7653.28,11.89,INR,0.6811,10913346.652825154,117338489.26123817,76811.3,117271002.17123818,21838428.086997423,6750.72,95950.3,5293.81,2796.65,1358.76,117275157.5812382,117268406.8612382,95429978.77424078,2214.25,4213413
98,2,2022,UK,2018,102737810.39138013,25869380.656549517,7290.96,28092.02,50910.70881634298,25.18,15.21,940.03,23826.98,11963.14,6267.78,1506.04,7.89,EUR,1.233,10242959.696020598,102713043.38138013,33282.45,102704527.94138013,15626420.96052892,14238.63,84005.1,15734.92,3989.5,5505.38,102714022.82138012,102699784.19138013,87073363.2308512,2459.96,2404215
99,2,2023,UK,4461,99885993.2903768,24062535.783651773,4552.07,23374.45,22390.94223052607,24.09,16.59,738.95,12035.85,1905.22,5616.63,5378.24,8.99,JPY,0.9832,7491449.496778263,99873218.4903768,37927.53,99848065.7603768,16571086.28687351,3919.46,58828.67,11158.83,7171.69,1721.0,99856958.4503768,99853038.9903768,83281952.7035033,3531.43,3208575
100,2,2024,UK,6492,255021881.7091111,63245426.663859546,18586.74,51362.0,39282.483319333194,24.8,7.04,1300.92,17342.19,8772.53,19621.34,4088.59,4.16,EUR,1.3952,45291886.191538125,255003238.5991111,26004.62,254995877.0891111,17953540.47232142,7947.12,31335.28,22848.65,4057.14,7026.97,255006961.19911107,254999014.07911107,237045473.60678965,3744.7,1460770
101,2,2015,Germany,5541,54052432.29865889,5389027.500176292,15997.8,25194.51,9754.995903024525,9.97,19.07,662.87,17041.64,12756.0,17325.68,3571.26,9.14,AUD,0.667,-4918771.339177959,54034727.788658895,60161.3,53992270.998658895,10307798.83935425,7340.02,20001.4,11929.45,3740.14,5933.25,54001944.388658896,53994604.36865889,43686805.52930464,4933.54,2834277
102,2,2016,Germany,6922,399306754.17189777,49354314.81564656,13529.7,25658.94,57686.61574283412,12.36,13.74,1437.67,23974.73,3566.12,17371.26,7365.5,3.86,JPY,0.8928,-5510433.207572199,399281341.77189773,37146.35,399269607.82189775,54864748.02321876,5303.24,50514.17,57649.66,7727.3,4607.08,399281942.20189774,399276638.96189773,344411890.938679,4396.21,3086443
103,2,2017,Germany,5193,212672550.58548668,16673527.965902155,4576.87,59432.04,40953.697397551834,7.84,5.99,202.1,9693.29,9634.2,11717.61,6172.07,8.79,USD,1.0241,3934442.185831502,212662655.1954867,85664.54,212586886.0454867,12739085.780070653,10924.16,88574.26,38475.85,1820.15,1551.18,212590257.3754867,212579333.2154867,199840247.43541604,3046.44,1814341
104,2,2018,Germany,215,2156923.6811851114,201025.2870864524,15863.4,34519.01,10032.203168302844,9.32,16.28,1104.62,12580.88,12834.59,9165.51,2606.6,9.81,AUD,0.7727,-150121.8882104838,2143238.1811851114,96713.84,2060209.8411851113,351147.1752969362,1172.1,52077.4,10732.39,4579.14,1396.29,2066185.2711851113,2065013.1711851112,1713865.995888175,4780.32,3622732
105,2,2019,Germany,791,12922572.920302393,651297.6751832407,18873.3,49875.76,16337.00748457951,5.04,7.86,1484.0,24624.45,12523.46,16841.49,5029.1,3.88,EUR,0.7506,-364416.55635252735,12896464.470302394,49436.64,12873136.280302392,1015714.231535768,14908.54,25826.13,40636.4,3360.93,5063.74,12881560.950302392,12866652.410302393,11850938.178766625,2146.28,1673808
106,2,2020,Germany,3373,87208945.49882872,13438898.501369508,16422.7,53392.45,25855.009042048245,15.41,18.19,192.31,17139.85,11942.68,3641.17,5074.2,5.99,USD,1.2932,-2424408.684867438,87191613.33882873,99160.53,87109784.96882872,15863307.186236946,6491.19,98565.23,21123.23,9053.13,3651.65,87122489.74882872,87115998.55882873,71252691.37259178,1788.42,1397340
107,2,2021,Germany,4411,170597769.79644752,35450216.56370179,16130.99,43968.28,38675.53157933519,20.78,13.13,1050.58,5341.17,12089.94,3672.3,5951.17,8.53,JPY,0.5734,13050729.389428232,170591378.04644752,96364.71,170501405.0864475,22399487.17427356,11057.74,27664.55,10286.4,11687.76,2238.54,170515331.3864475,170504273.64644748,148104786.47217393,1473.64,3527398
108,2,2022,Germany,2380,41299568.86940502,10618119.15632403,6105.91,70361.43,17352.76002916177,25.71,6.83,1320.68,8347.33,14033.42,7857.46,1580.61,6.64,JPY,0.5081,7797358.602543669,41289900.85940502,88161.22,41211407.64940502,2820760.5537803625,5662.61,17837.95,14036.18,9992.05,3723.97,41225123.66940501,41219461.059405014,38398700.50562465,2483.73,3756859
109,2,2023,Germany,3193,208330120.64224547,40936868.70620123,6395.81,60381.24,65245.888080878634,19.65,11.0,1269.46,6900.01,2366.46,9728.82,3727.33,8.65,AUD,0.7834,18020555.435554232,208321951.17224547,54742.21,208275378.43224546,22916313.270647,12545.9,94468.06,5518.49,5748.96,2914.7,208284042.09224546,208271496.19224545,185355182.92159846,1196.47,4996813
110,2,2024,Germany,6460,152327538.1977358,17548132.400379162,6674.53,47169.72,23580.11427209532,11.52,17.04,394.8,7266.23,5808.44,19913.7,6185.29,11.63,AUD,1.4697,-8408480.108515013,152319877.1677358,12957.6,152314580.5977358,25956612.508894175,9467.07,43603.34,30128.28,8997.34,7421.19,152330999.1277358,152321532.0577358,126364919.54884163,4271.81,2620984
111,2,2015,France,5984,167809473.54964137,11948034.516734466,15526.18,30858.41,28043.026996932047,7.12,15.35,1233.99,22714.05,5669.6,8574.38,4074.16,7.88,GBP,1.2747,-13810719.673135482,167785525.50964135,77619.7,167731853.84964138,25758754.189869948,12878.83,13304.96,57694.74,5811.77,7661.73,167745327.34964138,167732448.51964137,141973694.32977143,2304.99,2850123
112,2,2016,France,952,60017627.2560039,17831237.05775876,9732.03,68833.02,63043.72610924779,29.71,9.71,1028.9,12046.66,13690.58,8583.34,2215.2,9.05,INR,0.7718,12003525.45120078,60004551.69600391,12237.98,60005389.276003905,5827711.606557979,7209.87,45228.68,52930.6,7994.08,2558.69,60015942.0460039,60008732.1760039,54181020.56944592,3892.93,4340016
113,2,2017,France,2107,25373317.01095072,7287216.645545048,7767.88,53147.86,12042.390607950034,28.72,5.62,1430.01,6545.77,2256.3,4964.44,4903.95,8.28,JPY,0.8529,5861236.229529617,25365341.23095072,14061.37,25359255.64095072,1425980.4160154306,13174.45,89736.64,32096.04,2649.73,5775.42,25367680.790950723,25354506.340950724,23928525.924935292,1988.68,2612622
114,2,2018,France,6413,48091493.989177905,11354401.730844904,17252.91,31756.47,7499.063463149525,23.61,8.6,428.19,8944.27,9569.37,13931.39,3057.73,11.46,AUD,1.4867,7218533.247775605,48082121.529177904,69872.41,48021621.57917791,4135868.4830692993,1755.98,108949.63,11592.48,10511.04,883.06,48033015.67917791,48031259.69917791,43895391.21610861,1209.42,4750632
115,2,2019,France,5232,315114564.805946,28990539.96214703,8056.9,72122.68,60228.31896138111,9.2,18.54,573.36,4176.86,10642.04,13200.23,933.63,5.04,INR,0.9453,-29431700.35287535,315109814.58594596,83087.94,315031476.865946,58422240.31502238,11772.68,83321.9,11360.3,11308.77,4658.96,315047444.59594595,315035671.91594595,256613431.60092357,2370.51,4904437
116,2,2020,France,2467,53077817.83362446,12457363.84555166,16061.53,29861.04,21515.126807306227,23.47,8.43,1109.09,16602.06,6254.32,13629.76,7272.87,5.98,INR,0.9835,7982903.802177118,53060106.683624454,49106.03,53028711.80362446,4474460.043374542,13016.47,41765.49,42659.02,9442.64,2612.2,53040766.64362446,53027750.17362446,48553290.13024992,2576.23,3654070
117,2,2021,France,2319,123820497.18794076,32465734.362678066,13689.65,68846.01,53393.918580397054,26.22,18.16,1499.42,9300.16,8379.5,4908.18,3894.11,3.62,USD,0.6216,9979932.073348023,123809697.60794076,53567.44,123766929.74794076,22485802.289330043,9712.38,88611.64,17238.8,9040.05,661.33,123776631.12794076,123766918.74794076,101281116.45861071,4889.57,3112561
118,2,2022,France,5996,289532723.7541574,80374284.11415412,18422.63,26193.26,48287.645722841466,27.76,5.76,1407.97,10022.87,6997.87,2004.2,5451.59,5.33,GBP,1.2631,63697199.22591465,289521292.9141574,46386.03,289486337.72415745,16677084.888239468,1329.86,115148.23,31292.92,7106.01,4036.87,289497480.60415745,289496150.74415743,272819065.855918,4938.83,4279781
119,2,2023,France,2201,81766392.14947356,18814446.833593868,11494.1,72960.47,37149.65567899753,23.01,11.83,504.6,20840.7,5335.61,18089.85,1375.45,6.64,EUR,0.6528,9141482.642311145,81745046.84947357,41263.7,81725128.44947356,9672964.191282723,10749.95,79745.56,34278.06,5521.51,730.7,81731380.65947357,81720630.70947357,72047666.51819085,1200.54,4466232
120,2,2024,France,2141,122779577.51681796,31492961.633063804,11286.67,45710.36,57346.836766379245,25.65,15.25,233.02,9836.8,4382.2,13996.15,7428.93,6.2,JPY,1.2332,12769076.061749067,122769507.69681796,21566.73,122758010.78681795,18723885.571314737,5252.25,118086.18,26523.48,10373.32,7929.17,122776313.27681795,122771061.02681795,104047175.45550321,3165.25,2291270
121,2,2015,Australia,4199,273049206.5259594,33148173.672251467,15440.13,21664.82,65027.19850582505,12.14,12.52,629.99,9498.41,5168.51,7591.03,4765.04,7.95,USD,1.4233,-1037586.9847986437,273039078.12595934,41247.35,273007959.17595935,34185760.65705011,4164.35,48760.92,11468.96,10534.56,6071.85,273024565.5859594,273020401.23595935,238834640.57890925,1412.37,2037268
122,2,2016,Australia,2183,45780611.421415575,3094769.332087693,16009.03,21699.32,20971.42071526137,6.76,7.72,210.17,23635.44,5241.65,6084.04,3325.89,8.11,EUR,0.5292,-439493.8696455895,45756765.811415575,30480.87,45750130.55141558,3534263.2017332823,6938.89,14137.63,27640.77,5305.65,6531.92,45761968.12141558,45755029.23141558,42220766.02968229,3244.17,1532615
123,2,2017,Australia,2391,28444497.208177492,2267026.427491746,7368.68,62948.33,11896.485657957965,7.97,11.17,1178.46,11736.91,13134.95,3443.11,7637.8,10.84,AUD,1.4332,-910223.9106616802,28431581.83817749,77509.71,28366987.49817749,3177250.338153426,8414.55,65188.5,24446.25,9883.83,3973.54,28380844.86817749,28372430.318177488,25195179.980024062,1777.77,4139988
124,2,2018,Australia,2330,105203154.8392347,21966418.730432205,7977.28,68091.42,45151.568600529914,20.88,12.52,419.29,22961.29,14860.69,8896.41,6299.5,4.6,GBP,0.9103,8794983.744560022,105179774.25923468,48811.79,105154343.04923469,13171434.985872183,1262.15,45959.92,12599.73,3209.48,2010.63,105159563.15923469,105158301.00923468,91986866.0233625,1665.92,2553299
125,2,2019,Australia,5089,273938957.6256422,71141947.29537927,13332.71,52019.68,53829.62421411715,25.97,18.87,516.52,23829.15,13689.03,15052.15,7582.02,5.97,USD,0.9409,19449665.991420582,273914611.9556422,96023.54,273842934.08564216,51692281.303958684,12901.91,38439.46,17771.44,6275.34,7786.91,273856996.33564216,273844094.42564213,222151813.12168345,1576.35,3986882
